kappa_top3,kappa_top5,gini,entropy,modularity_proxy,rewiring,max_degree,n_active_edges,mean_pressure,service_rate,displacement_rate,tender_rejection_rate,n_unserved,mean_price,price_std,shipper_surplus,hhi_round,mean_util,revenue_gini,revenue_top3_share,n_active_carriers,n_loss_carriers,kappa_pref_top3,round,name,selector,seed,fitness_regime,llm_specs,llm_mix_mode,shuffle,dynamic_profile,econ_enabled,show_capacity,rating_mode
0.45714285714285713,0.6285714285714286,0.5557142857142857,3.5553480614894135,0.5714285714285714,1.0,6.0,35.0,1.9671369176013656,0.7,0.4857142857142857,0.6666666666666666,15,0.538397613025832,0.15218429637731545,0.3731216708819175,0.10530612244897956,0.4844808902605739,0.48513404164885243,0.3547152465970557,20.0,0.0,0.76,1,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.3856655290102389,0.5856655290102389,0.4930716723549484,4.132725250989041,0.5856655290102389,0.8571428571428571,9.75,65.0,1.54738160316588,0.8,0.425,0.5698924731182796,10,0.6570112610683825,0.17330678484355327,0.374390991145294,0.08500000000000002,0.5792542586280836,0.4206195279601178,0.3074204157982748,20.0,0.0,0.647179487179487,2,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.3388051110855302,0.5410843789570623,0.4543144929204558,4.476361632991391,0.5410843789570622,0.4307692307692308,12.312499999999998,93.0,1.4058300860730464,0.78,0.41025641025641024,0.5714285714285714,11,0.7470650453485201,0.2455955511985018,0.2872892646281542,0.08875739644970412,0.5307310924085703,0.4050353618583247,0.31007104046723194,20.0,0.0,0.5955828220858896,3,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.3147699798452146,0.4881882901115845,0.3919614251654072,4.787618281888492,0.48818829011158466,0.3763440860215054,16.696875,128.0,1.3896134518973642,0.92,0.391304347826087,0.4523809523809524,4,0.7774227858734338,0.3207259734775514,0.3647710369964409,0.07088846880907373,0.6488574520582187,0.38106398234177624,0.3065687839925853,20.0,0.0,0.4835621146265036,4,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.2886229545459491,0.44769022264469094,0.3516593814248005,4.955609572296705,0.44769022264469094,0.2109375,18.862031249999998,155.0,1.1960208381111923,0.9,0.3111111111111111,0.40789473684210525,5,0.8556791094890928,0.3618444196963284,0.2798888014598163,0.08543209876543213,0.5812220389538899,0.3865615379698668,0.3129627421266303,20.0,0.0,0.4238676006802035,5,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.29129675664190213,0.4492815942126413,0.33918717027790785,5.088441406415281,0.4492815942126413,0.16129032258064516,22.9189296875,180.0,1.5913483455261315,0.86,0.32558139534883723,0.4880952380952381,7,0.8355722904627657,0.396028913152318,0.27140783020202147,0.07733910221741482,0.6200984531218382,0.3831804756476893,0.317007372917628,20.0,0.0,0.39293846055934845,6,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.29551823003538863,0.46357957017817103,0.3251307042584156,5.166788055344114,0.46357957017817103,0.09444444444444444,28.772983203124998,197.0,1.2792653460458643,0.82,0.17073170731707318,0.4605263157894737,9,0.8154572308430142,0.4130853297158151,0.2613250707087284,0.09577632361689468,0.4970935316016286,0.37800976806777753,0.31340361471570694,20.0,0.0,0.3890977849974053,7,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.30612501193679476,0.46926562626266943,0.3214852852371097,5.208702274370966,0.46926562626266943,0.07106598984771574,35.33433404296875,211.0,1.4126494356120154,0.88,0.29545454545454547,0.46987951807228917,6,0.8142960337071798,0.4032978630670778,0.30341949033768173,0.09090909090909087,0.634775566921584,0.3797175788029803,0.32612740286289094,20.0,0.0,0.4085437388180629,8,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.3112471256442909,0.47862107251494806,0.3251178820461753,5.27459429543615,0.47862107251494795,0.08056872037914692,37.567617340820306,228.0,1.0513529068045115,0.94,0.2553191489361702,0.3380281690140845,3,0.9477144722764379,0.44951694745509096,0.21914839606014838,0.08103214124038026,0.5984455129604122,0.38842969334507826,0.33982155005975523,20.0,0.0,0.41550197803866995,9,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.29960146716862235,0.46542940900364393,0.30641045298457986,5.336690285072561,0.46542940900364393,0.07456140350877193,39.689236473779296,245.0,1.5548957901625222,0.9,0.4666666666666667,0.48863636363636365,5,0.8963978493377017,0.44408977709286374,0.2432419355960684,0.06864197530864198,0.6838415509984128,0.38069496645955836,0.3314885709941436,20.0,0.0,0.4210467224112109,10,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.29823784474201676,0.46843854304929256,0.31307385036401997,5.371725763516401,0.46843854304929256,0.05714285714285714,41.704774650090336,259.0,1.0835238893597245,0.94,0.2765957446808511,0.3561643835616438,3,0.9342500538633168,0.4528778052753069,0.23180494936848228,0.09189678587596196,0.5664760300639354,0.39204073680225215,0.3400471816823937,20.0,0.0,0.4255635691093511,11,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.2936556380572031,0.4605441201476147,0.3060786463597259,5.4073554716066425,0.4605441201476145,0.04247104247104247,43.61953591758581,270.0,1.4389304697526044,0.86,0.37209302325581395,0.5,7,0.8323472265473117,0.42479038569652394,0.27418138516931184,0.06868577609518658,0.6387977948479714,0.39075157590109916,0.34505208270014315,20.0,0.0,0.4336608240357264,12,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
0.28774303412149277,0.450678549985601,0.30589100243970646,5.415020872802762,0.4506785499856011,0.022222222222222223,45.43855912170651,276.0,1.1755169869737785,0.92,0.34782608695652173,0.39473684210526316,4,0.9184387348337538,0.45975404333869024,0.23503636395294655,0.0718336483931947,0.6017635963839588,0.3983310321577041,0.35004346970168976,20.0,0.0,0.43636695241248935,13,k2-popularity-k20-s4,llm,4,heavy_tail,openai:gpt-5.4-mini,monoculture,True,True,True,False,endogenous
