kappa_top3,kappa_top5,gini,entropy,modularity_proxy,rewiring,max_degree,n_active_edges,mean_pressure,service_rate,displacement_rate,tender_rejection_rate,n_unserved,mean_price,price_std,shipper_surplus,hhi_round,mean_util,revenue_gini,revenue_top3_share,n_active_carriers,n_loss_carriers,kappa_pref_top3,round,name,selector,seed,fitness_regime,llm_specs,llm_mix_mode,shuffle,dynamic_profile,econ_enabled,show_capacity,rating_mode
1.0,1.0,0.8653846153846154,2.564949357461537,1.0,1.0,5.0,13.0,1.9909722222222221,0.26,0.6153846153846154,0.9051094890510949,37,0.4407125758261982,0.10066051783522777,-0.02458526971481155,0.34911242603550297,0.14761904761904762,0.889624487839614,1.0,20.0,0.0,1.0,1,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.677618069815195,0.917864476386037,0.7666324435318276,3.2185471343617094,0.917864476386037,0.9230769230769231,7.0,25.0,2.0405817972350233,0.24,0.4166666666666667,0.9097744360902256,38,0.6254326474950979,0.19778768234328403,-0.09010383539882351,0.43055555555555564,0.1474942396313364,0.7926790559630353,0.739597378478516,20.0,0.0,1.0,2,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.5938278125707387,0.7749188862898967,0.70712668829699,3.5544900969620716,0.7749188862898968,0.4,8.5125,35.0,2.4047619047619047,0.2,0.7,0.9290780141843972,40,0.6761084320355307,0.09255376493456106,-0.1352216864071061,0.34,0.1462301587301587,0.7342333421027548,0.627478438950279,20.0,0.0,1.0,3,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.5159173372080932,0.7703811335920877,0.6691148572119155,3.8406227287515624,0.7703811335920878,0.34285714285714286,8.286875,47.0,1.9429846938775508,0.26,0.6923076923076923,0.9051094890510949,37,0.6945395724199653,0.09971088343323402,-0.09058028882919106,0.3372781065088758,0.14591836734693878,0.6948578890205048,0.5707675647505324,20.0,0.0,0.7688938306546719,4,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.42532089855375377,0.6351001843461723,0.574968022640056,4.016697311485066,0.6351001843461723,0.19148936170212766,7.87253125,56.0,2.7235144927536235,0.18,0.6666666666666666,0.9357142857142857,41,0.4265439085813206,0.15165598502000086,-0.10677790354463772,0.35802469135802467,0.14571256038647343,0.6324499856040123,0.4935078363183314,20.0,0.0,0.6304729514118645,5,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.40698675511809507,0.5880222458464275,0.5201609316998108,4.144198688269974,0.5880222458464276,0.14285714285714285,8.701543749999999,64.0,2.9279336734693877,0.18,0.6666666666666666,0.9366197183098591,41,0.6941020362636706,0.2825644684914039,-0.15493836652746068,0.35802469135802467,0.13966836734693877,0.609176389102665,0.5209464248813805,20.0,0.0,0.6921279719695257,6,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.34418500614550224,0.5286787623426585,0.43573353735214226,4.2901323616006835,0.5286787623426585,0.15625,8.266466562499998,74.0,2.4109237536656893,0.2,0.7,0.9285714285714286,40,0.4667564360993284,0.1754209035212925,-0.09335128721986569,0.33999999999999997,0.14245275333985014,0.5709743820577923,0.4729293703947937,20.0,0.0,0.6010489348771081,7,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.41603758891085074,0.5725641677974759,0.48546390605758105,4.39704246724014,0.5725641677974758,0.12162162162162163,12.853143234375,83.0,2.4970238095238093,0.22,0.5454545454545454,0.9202898550724637,39,1.1504454545454545,0.18216754333024088,-0.2230980000000001,0.371900826446281,0.14533730158730157,0.6218763180538276,0.5584361274301975,20.0,0.0,0.660314425449045,8,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.40133747348638527,0.5669665271120587,0.4853132779718546,4.49676360304899,0.5669665271120587,0.10843373493975904,12.210486072656245,92.0,2.182482993197279,0.2,0.7,0.9295774647887324,40,0.9100921366796839,0.039177144448077524,-0.18201842733593687,0.38,0.14591836734693878,0.6178368154705247,0.5346074998621468,20.0,0.0,0.5961061877968213,9,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.40814396149091287,0.5702579972817515,0.5045294276014254,4.595382811363388,0.5702579972817517,0.10869565217391304,16.599961769023434,102.0,2.1464285714285714,0.22,0.8181818181818182,0.9219858156028369,39,1.0195299212315918,0.3106071726714532,-0.1942965826709503,0.371900826446281,0.14620859213250517,0.61178008397143,0.5208661468581754,20.0,0.0,0.6311967219583343,10,k2-greedy-k20-s3,greedy,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
