kappa_top3,kappa_top5,gini,entropy,modularity_proxy,rewiring,max_degree,n_active_edges,mean_pressure,service_rate,displacement_rate,tender_rejection_rate,n_unserved,mean_price,price_std,shipper_surplus,hhi_round,mean_util,revenue_gini,revenue_top3_share,n_active_carriers,n_loss_carriers,kappa_pref_top3,round,name,selector,seed,fitness_regime,llm_specs,llm_mix_mode,shuffle,dynamic_profile,econ_enabled,show_capacity,rating_mode
0.2978723404255319,0.44680851063829785,0.30319148936170215,3.850147601710058,0.3829787234042553,1.0,5.0,47.0,1.163090126395758,0.94,0.2127659574468085,0.2878787878787879,3,0.6249086489365716,0.19757045871867215,0.5225858699996228,0.06564056133997283,0.688920168089855,0.3466351821157889,0.330349571109431,20.0,0.0,0.34,1,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.24879871863320874,0.395088093966898,0.23296849973304867,4.5495937902164565,0.395088093966898,1.0212765957446808,7.8,95.0,0.9151080658187144,0.98,0.24489795918367346,0.234375,1,0.600307516522689,0.197561988632778,0.5816986338077649,0.060391503540191585,0.6993778152204514,0.34840993320922187,0.33021424351436696,20.0,0.0,0.2912820512820512,2,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.2395391483134829,0.37899864782262394,0.2117908014892475,4.89618070983459,0.378998647822624,0.43157894736842106,11.41,136.0,1.5460523827179056,0.92,0.3695652173913043,0.43902439024390244,4,0.6389352820421383,0.17875654675481922,0.4921795405212325,0.06332703213610585,0.777706333133126,0.29740535804967727,0.2853881996008977,20.0,0.0,0.2673794916739702,3,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.2546575609254983,0.39148052474294687,0.22604178482229031,5.1292826321616625,0.3914805247429468,0.27941176470588236,15.8395,174.0,1.1466836057360885,0.94,0.23404255319148937,0.3088235294117647,3,0.5972599374607648,0.19403229365161653,0.5485756587868811,0.07107288365776368,0.676202045424703,0.2847325779736648,0.27315539968718255,20.0,0.0,0.2915772094747128,4,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.2485418849311143,0.3893329197328604,0.20805790447420264,5.301195997754225,0.3893329197328605,0.20114942528735633,18.047524999999997,209.0,1.0885892851868855,0.96,0.25,0.2835820895522388,2,0.6879631985487947,0.25119919527603907,0.4795553293931571,0.0625,0.6765966508137373,0.282062527028325,0.26777449353399524,20.0,0.0,0.2736372515026226,5,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.2473432850859955,0.38569180671352254,0.19941160685342882,5.418463400635513,0.3856918067135226,0.13875598086124402,22.145148749999997,238.0,1.554866952623101,0.92,0.3695652173913043,0.43902439024390244,4,0.6476494566505192,0.24545003294467993,0.4841624998815222,0.05954631379962192,0.7110322211020337,0.2603568240146801,0.25775957631692487,20.0,0.0,0.28089887301133143,6,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.23993775810775167,0.3755645971164846,0.18280232343328895,5.556920895130351,0.3755645971164846,0.15546218487394958,24.037891312499998,275.0,0.9378597104043089,0.98,0.22448979591836735,0.2222222222222222,1,0.6798906483516252,0.27612299080655056,0.5037071646154075,0.06289046230737191,0.6348083910064932,0.270795024098377,0.2722782321736298,20.0,0.0,0.2722130382474128,7,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.24123690292917402,0.3746965878174855,0.17760348271202359,5.65838682757871,0.37469658781748544,0.11272727272727273,26.835996746874997,306.0,1.2599735147601188,0.92,0.17391304347826086,0.3333333333333333,4,0.7117895327792226,0.2727762387886834,0.4251536298431153,0.06332703213610587,0.7007147006017781,0.2736123189264066,0.27714126543705164,20.0,0.0,0.27039875131755153,8,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.2388992492350151,0.3712634783695156,0.17748584366696218,5.7354940005584325,0.3712634783695157,0.0915032679738562,29.494196909531244,334.0,1.005284855910624,0.98,0.1836734693877551,0.25757575757575757,1,0.7063288617876093,0.2745831656407763,0.47779771544814276,0.06205747605164514,0.674214687274553,0.2681772196584228,0.27519768907157716,20.0,0.0,0.26628804100132036,9,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
0.24618394769101126,0.37271061342201756,0.1805279086946832,5.795763519939184,0.3727106134220175,0.07784431137724551,33.01948706405468,360.0,1.4296976196409648,0.94,0.3191489361702128,0.3815789473684211,3,0.692054864621187,0.2659794520142967,0.4594684272560842,0.06564056133997281,0.7766286264655515,0.2659434397037035,0.273478068922424,20.0,0.0,0.275193874082912,10,k2-claude-k3-s3,llm,3,heavy_tail,anthropic:claude-haiku-4-5,monoculture,True,False,True,False,endogenous
