kappa_top3,kappa_top5,gini,entropy,modularity_proxy,rewiring,max_degree,n_active_edges,mean_pressure,service_rate,displacement_rate,tender_rejection_rate,n_unserved,mean_price,price_std,shipper_surplus,hhi_round,mean_util,revenue_gini,revenue_top3_share,n_active_carriers,n_loss_carriers,kappa_pref_top3,round,name,selector,seed,fitness_regime,llm_specs,llm_mix_mode,shuffle,dynamic_profile,econ_enabled,show_capacity,rating_mode
0.25,0.3958333333333333,0.26875,3.8712010109078907,0.375,1.0,4.0,48.0,1.1030786964230193,0.96,0.25,0.29411764705882354,2,0.6090018521244566,0.19124882811342292,0.5553582219605215,0.06163194444444445,0.697562982176355,0.3755540222499742,0.30532010551083616,20.0,0.0,0.28,1,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.23985042735042736,0.3648504273504273,0.2012820512820518,4.506284556553093,0.36485042735042744,0.9166666666666666,7.8500000000000005,92.0,1.0555759581108737,0.96,0.16666666666666666,0.22580645161290322,2,0.6585213068244359,0.17671069187491123,0.5078195454485415,0.06076388888888889,0.703963434570384,0.3148923622670318,0.282726811604401,20.0,0.0,0.28051282051282045,2,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.2295135845749343,0.35416666666666674,0.19046888694127959,4.902095001911145,0.3541666666666666,0.4891304347826087,11.4575,137.0,1.162261697376891,0.96,0.16666666666666666,0.2727272727272727,2,0.6377169429043636,0.18989556580943368,0.5277917348118109,0.059027777777777776,0.7584500201636325,0.27117872613720734,0.25679822981780287,20.0,0.0,0.24527607361963197,3,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.22813892580720813,0.34821149357248954,0.18097755676424274,5.158176936261964,0.34821149357248954,0.30656934306569344,14.079624999999998,179.0,0.9357911738921677,0.98,0.16326530612244897,0.19672131147540983,1,0.6691960520736345,0.19593756529350123,0.5141878689678382,0.06372344856309871,0.6910276182387814,0.2787850253129789,0.2746103535458948,20.0,0.0,0.2392445837123892,4,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.22481114156529813,0.3456832456476893,0.16881060292381714,5.367118446315287,0.34568324564768926,0.2346368715083799,17.375643749999995,221.0,1.1597806780604305,0.94,0.14893617021276595,0.27692307692307694,3,0.664638910703092,0.19543824071164576,0.48523942393909336,0.05477591670439113,0.6877304853476294,0.27209565199933927,0.27111462675600606,20.0,0.0,0.2319894847499865,5,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.2212481472336334,0.34484388173885855,0.16408584903555087,5.493173810580354,0.3448438817388586,0.1493212669683258,19.506861562499992,254.0,1.3835802220220395,0.88,0.18181818181818182,0.3888888888888889,6,0.6637447307186389,0.22237726879910796,0.4359046369675976,0.06095041322314049,0.6576772239704238,0.2599438706258698,0.26372472486172127,20.0,0.0,0.21840185149107422,6,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.21633626782859078,0.3393981142847906,0.15449362362055322,5.604981870324089,0.33939811428479066,0.12992125984251968,21.531518484374995,287.0,1.2730087518658721,0.94,0.23404255319148937,0.3088235294117647,3,0.6689446371889533,0.23613137677962545,0.4811920410423838,0.06201901312811227,0.675628240339228,0.24801391515230292,0.25815142194954743,20.0,0.0,0.21475591443434908,7,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.20564191886796068,0.32113722809892487,0.1323593767065174,5.716573871502981,0.3211372280989248,0.12195121951219512,24.454942560156255,322.0,1.1689052761362764,0.94,0.2127659574468085,0.3188405797101449,3,0.6992827903042097,0.27171282803021607,0.45267417711404284,0.06201901312811226,0.7073660182043644,0.24068797807315653,0.258803957835882,20.0,0.0,0.2184128750125984,8,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.20202463823821717,0.3169507975038343,0.12117659876415443,5.785730180671482,0.3169507975038343,0.08385093167701864,25.232195432148433,349.0,1.6415529381231049,0.9,0.3111111111111111,0.43037974683544306,5,0.6736464643524591,0.2789562864412332,0.44371818208278674,0.054814814814814816,0.7711506572268247,0.22827357092235556,0.2488617930083558,20.0,0.0,0.20495978309599708,9,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
0.2044528424412712,0.3162487357594912,0.12449351938859701,5.872088020682633,0.3162487357594912,0.09455587392550144,27.970585660541005,382.0,1.376324872349699,0.9,0.17777777777777778,0.35714285714285715,5,0.7272221048818832,0.28070329417096973,0.3955001056063051,0.056790123456790124,0.7090651713372296,0.23192464362640608,0.2544417641837107,20.0,0.0,0.20185740110861847,10,k2-conflicting-k3-s3,conflicting,3,heavy_tail,pseudo:gpt,monoculture,True,False,True,False,endogenous
