kappa_top3,kappa_top5,gini,entropy,modularity_proxy,rewiring,max_degree,n_active_edges,mean_pressure,service_rate,displacement_rate,tender_rejection_rate,n_unserved,mean_price,price_std,shipper_surplus,hhi_round,mean_util,revenue_gini,revenue_top3_share,n_active_carriers,n_loss_carriers,kappa_pref_top3,round,name,selector,seed,fitness_regime,llm_specs,llm_mix_mode,shuffle,dynamic_profile,econ_enabled,show_capacity,rating_mode
0.32608695652173914,0.4782608695652174,0.35434782608695653,3.828641396489094,0.41304347826086957,1.0,5.0,46.0,1.3965243906812277,0.92,0.2826086956521739,0.38666666666666666,4,0.5440779850299459,0.1664639085944811,0.5794482537724497,0.07088846880907372,0.7039511960410428,0.3428340829819221,0.2892784722533112,20.0,0.0,0.44,1,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.30861504907306436,0.4683751363140677,0.3506543075245368,4.454569724165273,0.39312977099236635,0.9130434782608695,10.75,88.0,1.0081994606697662,0.96,0.16666666666666666,0.25,2,0.5511378562803791,0.16884038468225757,0.6109076579708361,0.07552083333333334,0.6164799016716473,0.3674914836264699,0.31980830555073925,20.0,0.0,0.37999999999999995,2,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.2932051233895504,0.4642790068737558,0.3624685422379148,4.761136472306874,0.46427900687375573,0.3977272727272727,15.212499999999999,123.0,1.1148613427337106,0.92,0.2826086956521739,0.38666666666666666,4,0.564143703834344,0.17938627090656586,0.5609877924724034,0.07844990548204159,0.6558624914164953,0.3619399320061143,0.2913034842136574,20.0,0.0,0.39402278702892196,3,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.28711114239913643,0.4441670076572553,0.3283926363632361,4.963569436652474,0.4441670076572552,0.24390243902439024,18.451874999999998,153.0,1.4839095181044182,0.88,0.25,0.41333333333333333,6,0.5991738083968067,0.1937438675735107,0.49272704861081,0.06714876033057851,0.6215556880417781,0.35615092621915,0.2787676210874915,20.0,0.0,0.3632878466255602,4,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.2650825257025063,0.4218459932987828,0.30585946350757803,5.1346121690738915,0.42184599329878286,0.19607843137254902,19.529281249999993,183.0,1.2429319829586478,0.9,0.2,0.375,5,0.6728907868525568,0.28982516899239913,0.44439829183269886,0.06765432098765432,0.6285714520562342,0.3582277697059156,0.2840565742045069,20.0,0.0,0.3630273752902676,5,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.2604947427252446,0.41674108153627437,0.3071361494382793,5.232143641093968,0.4167410815362743,0.12568306010928962,22.552817187499993,206.0,0.9226112369391604,0.96,0.125,0.2,2,0.6855783281016236,0.32561991649537436,0.4818448050224415,0.07031250000000001,0.6584262174991071,0.36664658416428225,0.29113769593149746,20.0,0.0,0.3435815048838574,6,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.25604438150513165,0.4053677229192676,0.2936444164330922,5.305599783066396,0.40536772291926765,0.08737864077669903,25.425176328125,224.0,1.1727906847244653,0.94,0.1702127659574468,0.2878787878787879,3,0.7055001121281037,0.3906376721906661,0.4468298945995825,0.06654594839293797,0.6929563597956261,0.35902707032034265,0.2829716337655272,20.0,0.0,0.34133012900601956,7,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.25112639791702035,0.3994419410099481,0.28757198562739605,5.389911690824118,0.3994419410099481,0.10267857142857142,28.15391751171875,247.0,0.8382975928139249,0.98,0.12244897959183673,0.1694915254237288,1,0.7188157042890628,0.3788339004976529,0.4655606097967184,0.07038733860891296,0.6386614871754974,0.37321655955182215,0.28645348948907123,20.0,0.0,0.32924827131669143,8,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.24231673466075654,0.3902885928551308,0.2711494408682792,5.459380807541102,0.39028859285513073,0.08097165991902834,29.74622163613281,267.0,1.1281553613950464,0.96,0.20833333333333334,0.2835820895522388,2,0.6949379345221041,0.3713095724610805,0.4728595828587799,0.06076388888888889,0.7358954700932722,0.3732421999466136,0.28720555917741436,20.0,0.0,0.31988408460030043,9,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
0.2341704637495229,0.37509309011892233,0.2558119843788425,5.4910261218290595,0.37509309011892233,0.052434456928838954,31.258910554326164,281.0,0.9280802073322642,0.96,0.14583333333333334,0.22580645161290322,2,0.6922603298206408,0.3870298964899796,0.47543008337218473,0.0625,0.6860536921807491,0.37736836708883914,0.30224992338486223,20.0,0.0,0.3174063976980274,10,k2-showcap-k20-s2,llm,2,heavy_tail,openai:gpt-5.4-mini,monoculture,True,False,True,True,endogenous
